Average,CL Appearances,Average,CL Appearances,Average,CL Appearances,Average,CL Appearances,CLs Processed,Compression Ratio
2to10 Buffer,2to10 Buffer,11to100 Buffer,11to100 Buffer,101to1000 Buffer,101to1000 Buffer,1001+ Buffer,1001+ Buffer,,
2.903903903903904,333,27.857142857142858,21,237.66666666666666,3,2655.0,1,5728,0.1410614525139665
2.6154098360655738,3050,24.863013698630137,146,208.1304347826087,23,5670.666666666667,6,56480,0.10733002832861194
2.767553865652725,3945,25.33888888888889,180,230.11111111111111,27,7077.5,6,70608,0.09136358486290508
2.807316462039589,3991,25.129533678756477,193,238.14814814814815,27,7282.166666666667,6,72752,0.09037552232241042
2.853495290034705,4034,24.78061224489796,196,235.31034482758622,29,7466.833333333333,6,74672,0.08944450396400261
2.852659965677862,4079,23.378854625550662,227,239.5,30,7735.666666666667,6,77424,0.08888716676999375
2.87830303030303,4125,23.79059829059829,234,246.66666666666666,30,7917.833333333333,6,79328,0.08800171440096816
2.8830673969992855,4199,23.444015444015445,259,254.4,30,8246.5,6,82480,0.08718477206595543
2.9315923272475155,4327,24.08058608058608,273,264.1,30,8718.833333333334,6,86848,0.08466516212232866
3.00271568832254,4787,24.959375,320,281.73333333333335,30,9721.0,6,97088,0.08187417600527358
2.9230448383733054,4795,22.963446475195823,383,277.3125,32,9981.666666666666,6,99632,0.08086759274128796
2.9384928716904275,4910,23.432835820895523,402,286.03125,32,10401.333333333334,6,103616,0.0792059141445337
2.9886679920477137,5030,23.920481927710842,415,286.5882352941176,34,10872.833333333334,6,108320,0.07735413589364848
2.9871946414499604,5076,24.300469483568076,426,293.70588235294116,34,11099.833333333334,6,110608,0.07692029509619558
2.9874460572773636,5098,24.46788990825688,436,273.05882352941177,34,9834.857142857143,7,112656,0.07660488566964918
2.994375484871994,5156,25.107061503416855,439,277.97058823529414,34,10035.714285714286,7,114896,0.07601657150814645
2.99942218798151,5192,25.623318385650226,446,284.1470588235294,34,10219.42857142857,7,117056,0.07567318206670315
3.0078483920367534,5224,26.123595505617978,445,283.2857142857143,35,10356.142857142857,7,118704,0.07546502224019414
3.012183514182372,5253,26.34589800443459,451,284.8611111111111,36,10517.285714285714,7,120656,0.07521383105688906
3.009435742592942,5299,26.558951965065503,458,286.1621621621622,37,10687.857142857143,7,122688,0.0747750391236307
3.005811773528309,5334,26.778969957081546,466,287.6842105263158,38,10879.285714285714,7,124896,0.07443793235972329
3.0061218243036425,6534,26.52233009708738,515,339.5,48,11342.0,8,150224,0.06584167642986472
3.0500504993827855,8911,26.30185497470489,593,331.48148148148147,54,10470.636363636364,11,184816,0.04849688338671976
3.3202315134761577,11576,26.259208731241472,733,289.2857142857143,56,8795.7,20,261072,0.043187319973034266
3.3222728444941114,11633,26.580514208389715,739,293.3392857142857,56,8873.6,20,263600,0.04328528072837634
3.3216890906143623,12338,26.616645649432535,793,292.01666666666665,60,9225.75,20,276272,0.04396391961545143
3.332732685678471,12764,25.0040733197556,982,275.2307692307692,65,9175.904761904761,21,290096,0.0428099663559649
3.33180368670763,12857,25.21708542713568,995,279.3692307692308,65,9271.047619047618,21,293408,0.043042452830188704
3.334493426140758,12930,25.36063936063936,1001,277.2238805970149,67,9351.619047619048,21,296240,0.04314407237375106
3.3360239852398523,13008,25.410484668644905,1011,272.8,70,9444.619047619048,21,299440,0.04315388725621161
3.335887807494827,13049,25.56833824975418,1017,273.2676056338028,71,9517.380952380952,21,301856,0.04325241174599814
3.335061766051548,13114,25.768482490272373,1028,276.80281690140845,71,9603.333333333334,21,304736,0.04327352199936996
3.335411281739395,13154,25.824101068999028,1029,262.06849315068496,73,9275.863636363636,22,306976,0.04342033253413946
3.334768812330009,13236,25.88771593090211,1042,262.72972972972974,74,9371.90909090909,22,310160,0.04327443899922623
3.337048192771084,13280,26.017274472168907,1042,260.7236842105263,76,9444.681818181818,22,312576,0.043355855855855885
3.3348344967349695,13323,25.964627151051626,1046,256.7974683544304,79,9502.681818181818,22,314608,0.043460433301123924
3.333757009345794,13375,25.981042654028435,1055,255.4320987654321,81,9582.454545454546,22,317312,0.043518681928196856
3.334849049571375,13415,26.128544423440452,1058,255.9390243902439,82,9647.818181818182,22,319552,0.0435985379531344
3.33635687732342,13450,26.24007561436673,1058,254.54761904761904,84,9706.454545454546,22,321616,0.04370429331874037
3.333877308804985,13481,26.260093896713617,1065,253.8139534883721,86,9771.363636363636,22,323888,0.043777478634589695
3.332766397988612,13523,26.405607476635513,1070,255.35632183908046,87,9846.09090909091,22,326480,0.043883239402107366
3.337211871271817,13579,26.434944237918216,1076,254.11111111111111,90,9949.454545454546,22,330016,0.04393120333559586
3.33861851280922,13623,26.67409470752089,1077,256.84444444444443,90,10008.318181818182,22,332128,0.044016162443395346
3.3403601229688187,13662,26.886722376973072,1077,259.6333333333333,90,10058.863636363636,22,333984,0.044100915013892905
3.3407050580249615,13701,27.111214087117702,1079,262.6111111111111,90,10121.863636363636,22,336208,0.044222624089849116
3.342107176616011,13753,27.19283746556474,1089,264.4835164835165,91,10200.363636363636,22,339056,0.044249327544712336
3.3428778542950344,13795,27.461891643709826,1089,259.05555555555554,90,9860.434782608696,23,341248,0.04431381282820701
3.3413823019086175,13832,27.65416285452882,1093,261.8222222222222,90,9912.478260869566,23,343232,0.04439271396606381
3.341340258241362,13863,27.586080586080588,1092,249.4731182795699,93,9598.291666666666,24,345376,0.04450511905864918
3.3419424460431655,13900,27.790484903934125,1093,251.69892473118279,93,9649.791666666666,24,347328,0.044617767643265194
3.338236349286073,13937,26.98158379373849,1086,234.4018691588785,107,9708.375,24,349552,0.044751567720968555
3.3370481497356765,13998,26.952684258416742,1099,235.0091743119266,109,9803.125,24,353024,0.044756163886874534
3.336278771467256,14033,26.99182561307902,1101,235.0810810810811,111,9862.166666666666,24,355248,0.0448306535152907
3.3364359812420066,14074,27.129411764705882,1105,237.40540540540542,111,9918.041666666666,24,357360,0.04488471009626149
3.336214224992916,14116,27.175565610859728,1105,237.50442477876106,113,9976.875,24,359584,0.04499087834831361
3.3351217790328276,14165,27.27124773960217,1106,231.56637168141592,113,9668.4,25,361568,0.04504546862554204
3.3349757161962414,14207,27.262826282628264,1111,231.50434782608696,115,9730.64,25,363968,0.04508638122032704
3.335322614617707,14243,27.307553956834532,1112,231.22222222222223,117,9789.08,25,366176,0.04512857205278331
3.349051377925495,14442,27.38031914893617,1128,230.95833333333334,120,9933.92,25,372048,0.04497537952092201
3.348105197763512,14487,27.45711759504863,1131,231.76859504132233,121,9995.16,25,374336,0.045026393400581344
