Average,CL Appearances,Average,CL Appearances,Average,CL Appearances,Average,CL Appearances,CLs Processed,Compression Ratio
2to10 Buffer,2to10 Buffer,11to100 Buffer,11to100 Buffer,101to1000 Buffer,101to1000 Buffer,1001+ Buffer,1001+ Buffer,,
2.8730021598272137,11575,27.452149791955616,721,155.35374149659864,147,9026.75,4,166556,0.327601527414203
2.8735443802294487,11593,27.08240223463687,716,154.54605263157896,152,9064.5,4,167180,0.32735375044861825
3.013619147393021,12409,26.60625814863103,767,160.2258064516129,155,10203.0,4,181332,0.3192045529746542
3.0121402154687247,12438,26.662337662337663,770,160.9225806451613,155,10240.5,4,181944,0.31902123730378573
3.014124067089319,12461,26.69987063389392,773,161.60645161290321,155,10276.0,4,182576,0.31890829024625367
3.014338353091958,12484,26.763260025873223,773,162.28387096774193,155,10300.0,4,183012,0.3187714466810919
3.0213818413914155,12534,26.773076923076925,780,163.05806451612904,155,10366.0,4,184084,0.3182949088459617
3.028095238095238,12600,26.79108280254777,785,163.8258064516129,155,10418.0,4,184996,0.3175528119526909
3.028052936048815,12619,26.82741116751269,788,164.51612903225808,155,10462.0,4,185604,0.3173692377319455
3.0267341611959186,12643,26.721311475409838,793,164.75641025641025,156,10500.75,4,186280,0.31736096199269914
3.0254243979470985,12665,26.71105527638191,796,165.31410256410257,156,10525.75,4,186696,0.3172269357672366
3.02492703320975,12677,26.688279301745634,802,165.92948717948718,156,10563.0,4,187264,0.31707108680792895
3.0320332080200503,12768,26.54678007290401,823,166.89743589743588,156,10649.25,4,188872,0.31597060443051384
3.031584707997811,12791,26.641990291262136,824,167.58333333333334,156,10687.25,4,189440,0.31576224662162167
3.02875,12800,26.53421368547419,833,168.23076923076923,156,10720.0,4,189964,0.3156861300035796
3.0296458105788733,12818,26.57245508982036,835,168.89743589743588,156,10749.75,4,190460,0.3155045678882705
3.0311599283321646,12837,26.64558472553699,838,169.49358974358975,156,10784.75,4,191072,0.31533662703064813
3.0301992528019923,12848,26.659523809523808,840,170.1346153846154,156,10812.25,4,191492,0.31529254485827085
3.02976375505129,12868,26.70734597156398,844,170.87820512820514,156,10858.75,4,192216,0.31524951096682896
3.0312693978895098,12888,26.764775413711583,846,171.5897435897436,156,10892.0,4,192844,0.31527037398104163
3.0318529862174577,13060,26.773364485981308,856,171.76100628930817,159,11524.25,4,200128,0.3208296690118324
3.029420731707317,13120,26.724018475750576,866,172.42138364779873,159,11572.75,4,200984,0.32036878557497117
3.0811217152568964,15298,25.523206751054854,948,171.70658682634732,167,10128.0,5,217728,0.3081000146972369
3.0827082382101625,15331,25.488396624472575,948,171.91071428571428,168,10160.6,5,218348,0.3079487790133182
3.0799539465268007,15634,25.403092783505155,970,172.99404761904762,168,10261.2,5,221488,0.3084862385321101
3.079522989605255,15681,25.39054470709147,973,173.61904761904762,168,10288.4,5,222036,0.30819776973103463
3.0828715204790114,15699,25.406153846153845,975,174.26190476190476,168,10312.8,5,222600,0.3081356693620845
3.0857997581312455,15711,25.367346938775512,980,174.88095238095238,168,10339.4,5,223148,0.30800186423360276
3.085015873015873,15750,25.346153846153847,988,175.60714285714286,168,10378.4,5,223912,0.3076521133302369
3.0849660769767295,15771,25.1425702811245,996,175.43529411764706,170,10420.0,5,224700,0.30743658210947933
3.08325413419502,15783,25.088557213930347,1005,176.12941176470588,170,10449.6,5,225304,0.30730479707417535
3.0832436538583274,15797,25.098019801980197,1010,176.81764705882352,170,10477.0,5,225908,0.3072445420259575
3.0813777441332326,15852,25.0441609421001,1019,177.08187134502924,171,10518.8,5,226840,0.3068197848703932
3.081416598399395,15869,25.09696376101861,1021,177.76608187134502,171,10547.0,5,227416,0.30675062440637424
3.0753968253968256,15876,24.914975845410627,1035,178.0,172,10570.4,5,228000,0.30666666666666664
3.0752295886275003,15898,24.99033816425121,1035,178.63953488372093,172,10592.0,5,228492,0.3065796614323477
3.0758889307701973,15918,24.999033816425122,1035,178.90751445086704,173,10620.6,5,229096,0.3064479519502741
3.0755711775043935,15932,25.051108968177434,1037,179.54335260115607,173,10645.2,5,229612,0.3063733602773374
3.0755485893416927,15950,25.070327552986512,1038,179.80459770114942,174,10678.8,5,230280,0.3062445718256036
3.0752708372471664,15969,25.039347408829176,1042,180.04,175,10711.8,5,230960,0.30608763422237617
3.072170106316448,15990,25.0381679389313,1048,180.72,175,10733.0,5,231484,0.30597795095989355
3.0701743423108168,16003,25.06831119544592,1054,181.42285714285714,175,10763.8,5,232112,0.30584373061280756
3.068079800498753,16040,25.119092627599244,1058,182.08,175,10788.8,5,232744,0.30569209088096794
3.069281045751634,16065,25.20394736842105,1064,182.84571428571428,175,10829.2,5,233636,0.30546234313205156
3.067259277677628,16087,25.265478424015008,1066,183.48,175,10852.2,5,234156,0.30539469413553355
3.0663686595889987,16107,25.347703842549205,1067,184.06857142857143,175,10869.8,5,234648,0.3053552555316901
3.0658482142857144,16128,25.441424554826618,1067,184.73142857142858,175,10895.4,5,235200,0.3052848639455782
3.065659068384539,16144,25.522961574507967,1067,185.3942857142857,175,10917.8,5,235700,0.3052269834535426
3.0648394481222545,16163,25.544517338331772,1067,185.61363636363637,176,10951.6,5,236336,0.30514606323200866
3.064771322620519,16180,25.636704119850187,1068,186.32954545454547,176,10981.2,5,236944,0.30503410088459726
3.064482290509688,16206,25.722846441947567,1068,186.98295454545453,176,11004.2,5,237480,0.30493094155297285
3.063170220633551,16226,25.78878504672897,1070,187.6931818181818,176,11031.0,5,238064,0.3048675986289401
3.0622345337026777,16245,25.8515406162465,1071,188.33522727272728,176,11054.2,5,238564,0.3047945205479452
3.061808118081181,16260,25.94413407821229,1074,189.05113636363637,176,11087.4,5,239256,0.30468201424415686
3.0607493857493857,16280,26.018587360594797,1076,189.70454545454547,176,11115.0,5,239832,0.30456319423596523
3.0608402330573443,16305,25.985280588776448,1087,190.4715909090909,176,11153.0,5,240668,0.3042656273372447
3.066931783420006,16345,26.11407543698252,1087,191.21022727272728,176,11194.6,5,241580,0.3039945359715208
3.066674800219606,16393,26.110401459854014,1096,191.92045454545453,176,11230.4,5,242432,0.3036439083949314
3.066041184354819,16414,26.213503649635037,1096,192.6193181818182,176,11262.0,5,243048,0.30356555083769465
3.0662569968362132,16436,26.30173199635369,1097,193.35795454545453,176,11296.0,5,243720,0.30345888724766124
3.065544891264731,16462,26.373406193078324,1098,194.01704545454547,176,11323.8,5,244276,0.30329217770063366
3.0649799781579907,16482,26.45090909090909,1100,194.73863636363637,176,11353.6,5,244900,0.30316455696202527
3.0643831464080025,16495,26.509536784741144,1101,195.3693181818182,176,11375.2,5,245380,0.3031420653680007
3.066093693257475,16522,26.6268115942029,1104,196.14204545454547,176,11420.0,5,246272,0.3029049181392931
3.0648204135929373,16538,26.700452488687784,1105,196.7784090909091,176,11442.2,5,246776,0.30287386131552496
3.0641536788691557,16554,26.765822784810126,1106,197.45454545454547,176,11466.0,5,247292,0.30281206023648155
3.0589087397392563,16568,26.70840787119857,1118,198.17045454545453,176,11498.0,5,247948,0.3026441027957475
3.0547846023892844,16574,26.677018633540374,1127,198.85227272727272,176,11525.4,5,248504,0.3025464378842997
3.0543032786885247,16592,26.79858030168589,1127,199.58522727272728,176,11562.0,5,249180,0.302448029536881
3.0535757283891165,16612,26.75222024866785,1126,199.1685393258427,178,11590.2,5,249780,0.302378092721595
3.0527233377419742,16634,26.779555555555554,1125,199.27374301675977,179,11615.0,5,250312,0.302266771069705
3.0523597934430167,16654,26.877333333333333,1125,199.98882681564245,179,11640.8,5,250896,0.30220888336203044
3.0515266030831985,16671,26.956483126110125,1126,200.64804469273744,179,11664.8,5,251424,0.30211515209367446
3.0512881965248653,16690,27.077196095829635,1127,201.35754189944134,179,11704.2,5,252152,0.3019845172752943
3.050269299820467,16710,26.959964412811388,1124,200.2967032967033,182,11723.6,5,252632,0.30196887171854714
3.0493694339848187,16731,27.04626334519573,1124,200.98901098901098,182,11748.4,5,253160,0.30186048348870276
3.0487848569893115,16747,26.985752448797864,1123,200.6195652173913,184,11773.6,5,253724,0.3018200879696048
3.0483178239083752,16764,27.057880676758682,1123,201.29891304347825,184,11797.8,5,254236,0.3017668622854356
3.0477154941323645,16787,27.029438001784122,1121,200.9784946236559,186,11829.6,5,254880,0.3016635279347144
3.044122901036084,16794,27.00353982300885,1130,201.70430107526883,186,11861.4,5,255524,0.301588109140433
3.0434730895034194,16815,27.08938053097345,1130,202.40322580645162,186,11887.4,5,256072,0.30148161454590894
3.0424659975054937,16837,27.162687886825818,1131,203.11290322580646,186,11913.6,5,256648,0.3014011408621926
3.0420721576074055,16852,27.2290008841733,1131,203.82258064516128,186,11935.6,5,257148,0.3013750836094389
3.0319900290818445,16849,26.983578219533275,1157,204.56451612903226,186,11973.6,5,257932,0.30127708078098103
3.0309425014819205,16870,27.085566119273984,1157,205.30107526881721,186,12000.0,5,258516,0.30118058456729946
3.0301379596186866,16889,27.154710458081244,1157,205.9731182795699,186,12021.4,5,259008,0.30113355572028666
3.0298657519664083,16909,27.13073593073593,1155,205.57978723404256,188,12049.4,5,259616,0.3010292123752003
3.029543843063106,16924,27.129116117850952,1154,205.66137566137567,189,12074.4,5,260116,0.3010003229328454
3.029102715466352,16940,27.2261698440208,1154,206.4126984126984,189,12107.4,5,260744,0.3009196760040499
3.027889150943396,16960,27.293506493506495,1155,207.0952380952381,189,12137.0,5,261332,0.30087781060107455
3.00045072961857,17749,27.45594525235244,1169,208.9109947643979,191,12216.6,5,267752,0.30407242522931666
3.0,17769,27.488013698630137,1168,209.00520833333334,192,12245.6,5,268340,0.30398002534098534
2.999494069368711,17789,27.551369863013697,1168,209.69791666666666,192,12267.8,5,268840,0.303901949114715
2.9982025501320004,17803,27.582408198121264,1171,210.38020833333334,192,12294.2,5,269392,0.3038397576765457
2.9973635496718463,17827,27.600511073253834,1174,210.55958549222797,193,12330.2,5,270164,0.30365999911165065
2.9954629474037975,17853,27.65986394557823,1176,211.21761658031087,193,12357.2,5,270732,0.30352895113987266
2.995243957027753,17872,27.74574829931973,1176,211.91709844559585,193,12381.6,5,271300,0.30347217102838187
2.994913643731485,17891,27.812074829931973,1176,212.57512953367876,193,12406.2,5,271812,0.3033898429797066
2.9919144929944066,18057,27.734123624047417,1181,212.24615384615385,195,12467.6,5,273152,0.30256780107778825
2.991321171918187,18090,27.78135593220339,1180,212.4234693877551,196,12502.2,5,273852,0.30239326351459916
2.99044832155477,18112,27.820491109229465,1181,213.09183673469389,196,12523.6,5,274348,0.30233499059588553
2.9900738943421197,18134,27.880710659898476,1182,213.76020408163265,196,12551.2,5,274928,0.3022536809637433
2.989917355371901,18150,27.88409475465313,1182,213.85786802030458,197,12580.0,5,275500,0.3021560798548094
2.9865154934228633,18169,27.80672268907563,1190,213.97979797979798,198,12609.6,5,276180,0.30202042146426245
2.9854897218863363,18194,27.85498742665549,1193,214.59595959595958,198,12637.8,5,276800,0.30192196531791904
2.9870493332601655,18223,27.84170854271357,1194,214.75879396984925,199,12668.8,5,277500,0.3017765765765765
2.9903609179035,18259,27.819699499165274,1198,214.925,200,12712.8,5,278420,0.3014941455355219
2.9942579022202778,18286,27.815525876460768,1198,215.07960199004975,201,12745.2,5,279144,0.3013175995185281
2.993611095942773,18313,27.884166666666665,1200,215.77611940298507,201,12780.2,5,279840,0.3011899656946827
2.9923659959648834,18339,27.948376353039134,1201,216.47761194029852,201,12808.0,5,280436,0.3011061347330585
2.9922104804444927,18358,28.02164862614488,1201,217.12935323383084,201,12835.4,5,280984,0.30101002192295645
2.991892480139297,18378,28.088259783513738,1201,217.8507462686567,201,12859.6,5,281536,0.3009597351670834
2.991629524948364,18398,28.1548709408826,1201,218.53233830845772,201,12885.6,5,282068,0.30085298580484143
2.990497393570808,18416,28.07577019150708,1201,218.064039408867,203,12910.8,5,282624,0.3007918648097826
2.9893692032326302,18437,28.079800498753116,1203,218.15686274509804,204,12942.2,5,283296,0.30069609172032075
2.98840485478977,18456,28.107883817427386,1205,218.82843137254903,204,12964.4,5,283808,0.30062929868079824
2.9881461434370773,18475,28.052369077306732,1203,218.34466019417476,206,12988.8,5,284352,0.30059925725860903
2.9879948085658663,18492,27.926666666666666,1200,217.32057416267943,209,13012.0,5,284860,0.3005476374359335
2.9867077322094344,18507,27.460702341137125,1196,213.69124423963135,217,13044.0,5,285504,0.3005036707016364
2.9851584003454046,18529,27.179916317991633,1195,211.8918918918919,222,13075.8,5,286180,0.300401844992662
2.984803578164574,18557,27.039396479463537,1193,211.08444444444444,225,13099.8,5,286748,0.3002915451895044
2.9908847184986596,18650,26.760199833472107,1201,210.33187772925766,229,13157.6,5,288236,0.2996260009159162
2.9247991333393517,22154,25.667165295437545,1337,214.14285714285714,231,14063.0,5,302384,0.276102571564633
2.924810674359899,22184,25.677877428998507,1338,214.2543103448276,232,14097.4,5,303104,0.2760405669341216
2.9251519927944156,22205,25.185993975903614,1328,210.099173553719,242,14129.8,5,303740,0.27604859419240135
2.925101214574899,22230,25.216867469879517,1328,210.6404958677686,242,14153.0,5,304224,0.27601701377932053
2.9257145425130324,22252,25.21627731725697,1327,210.75720164609052,243,14185.0,5,304836,0.2759910246821241
2.925857733069876,22268,25.232680722891565,1328,211.3045267489712,243,14210.4,5,305332,0.2759979301219656
2.9257730108154196,22283,25.2593984962406,1330,211.8641975308642,243,14243.4,5,305920,0.27598718619246865
2.924494462628346,22303,25.26536731634183,1334,212.4320987654321,243,14272.6,5,306500,0.27597716150081564
2.9246069076736996,22323,25.291385767790263,1335,212.9588477366255,243,14296.4,5,306996,0.27594822082372406
2.9297822983583153,22416,24.961280714817573,1343,211.06425702811245,249,14361.6,5,308592,0.27554829678021464
2.929685411282417,22442,24.979228486646885,1348,211.63855421686748,249,14395.8,5,309272,0.27540482164567115
2.9303712937405395,22462,24.976243504083147,1347,211.668,250,14417.6,5,309788,0.2754076981677792
2.9291082944185014,22485,25.00147928994083,1352,212.284,250,14453.4,5,310480,0.27531241947951557
2.9292125844294348,22504,25.03030303030303,1353,212.832,250,14477.8,5,310992,0.27528039306477337
2.92815594334177,22521,25.031640912435613,1359,213.436,250,14512.8,5,311672,0.2752444877948612
2.9281848828956707,22544,25.0521675238795,1361,214.016,250,14538.2,5,312220,0.27517775927230803
2.9282262712240104,22557,25.082844574780058,1364,214.64,250,14570.6,5,312860,0.275145432461804
2.92712209817473,22572,24.986090775988288,1366,214.31349206349208,252,14601.6,5,313476,0.2751693909581595
2.9269145639663567,22590,25.003654970760234,1368,214.86507936507937,252,14624.8,5,313984,0.27514140847941293
3.089392289261599,22955,24.64765784114053,1473,214.74901960784314,255,12903.166666666666,6,329588,0.27362950107406825
3.095016726767172,23017,24.642033898305083,1475,215.08984375,256,12958.666666666666,6,331004,0.2737247888243043
3.09607460420733,23055,24.638456330399457,1477,215.24902723735408,257,12989.333333333334,6,331812,0.2736067411666847
3.0959331283295075,23089,24.528059499661932,1479,215.1003861003861,259,13013.666666666666,6,332456,0.27343167216112807
3.0953945945945947,23125,24.457065584854632,1479,214.8352490421456,261,13040.166666666666,6,333104,0.27330203179787693
3.096338198462734,23158,24.461850101282916,1481,215.54022988505747,261,13071.5,6,333808,0.27318099026985576
3.096423486776824,23179,24.465587044534413,1482,216.16858237547893,261,13091.0,6,334308,0.2731373463991289
