Average,CL Appearances,Average,CL Appearances,Average,CL Appearances,Average,CL Appearances,CLs Processed,Compression Ratio
2to10 Buffer,2to10 Buffer,11to100 Buffer,11to100 Buffer,101to1000 Buffer,101to1000 Buffer,1001+ Buffer,1001+ Buffer,,
3.2023575638506876,509,26.04255319148936,47,469.6666666666667,3,6338.0,1,11456,0.07463337988826813
3.2975834917187075,3683,25.806818181818183,440,209.34782608695653,46,12605.5,6,112960,0.03715474504249294
3.4929997704842783,4357,25.815693430656935,548,229.3859649122807,57,15719.166666666666,6,141216,0.031582823476093314
3.5187952898550723,4416,25.73090277777778,576,235.12280701754386,57,16196.333333333334,6,145504,0.031366835276006144
3.545189504373178,4459,25.56638655462185,595,236.0677966101695,59,16623.5,6,149344,0.03116964859652882
3.5310435931307795,4542,25.0125,640,238.04918032786884,61,17244.5,6,154848,0.03108855135358546
3.5343328987396783,4602,25.12613981762918,658,241.24193548387098,62,17669.0,6,158656,0.03080249092375953
3.5302513847464847,4694,24.97835497835498,693,243.828125,64,18410.0,6,164960,0.030395247332686726
3.543994995829858,4796,24.791044776119403,737,246.29850746268656,67,19465.333333333332,6,173696,0.029557387619749464
3.583365274051361,5218,25.32193396226415,848,258.48571428571427,70,21740.666666666668,6,194176,0.028154869808833194
3.5415798446675506,5279,25.05723905723906,891,259.9583333333333,72,22332.0,6,199264,0.027767183234302273
3.5591397849462365,5394,25.32894736842105,912,261.56,75,23275.5,6,207232,0.02733168622606552
3.5808209226298584,5506,25.251585623678647,946,258.4390243902439,82,24342.166666666668,6,216640,0.026730982274741466
3.5729428674092705,5566,25.154885654885653,962,256.5348837209302,86,24863.333333333332,6,221216,0.026616519600752175
3.578619708288865,5622,25.48556701030928,970,252.95294117647057,85,21856.285714285714,7,225312,0.026527659423377314
3.5709281961471104,5710,25.65615462868769,983,255.8372093023256,86,22304.14285714286,7,229792,0.026332509399805026
3.5757891085674642,5766,25.87915407854985,993,259.64367816091954,87,22721.85714285714,7,234112,0.02628656369600879
3.583089877985908,5819,25.84762865792129,991,254.8913043478261,92,23037.428571428572,7,237408,0.026245956328346143
3.5797890438924806,5878,26.040836653386453,1004,260.0978260869565,92,23410.571428571428,7,241312,0.026198448481633774
3.572150193635292,5939,26.012745098039215,1020,261.97872340425533,94,23801.285714285714,7,245376,0.02605389280125192
3.554483447013808,6011,26.09720885466795,1039,257.0744680851064,94,21336.0,8,249792,0.025853510120420142
3.710810810810811,6660,26.154038301415486,1201,274.6792452830189,106,16039.0,13,300448,0.022300031952284582
3.790976873499305,7913,25.96164383561644,1460,266.47286821705427,129,15370.70588235294,17,369632,0.016375746688598425
4.053539346029464,8349,24.775830258302584,2168,268.9423076923077,156,13295.620689655172,29,522144,0.01351925905497331
4.041256668642561,8435,24.879981676591846,2183,270.5859872611465,157,13419.965517241379,29,527200,0.013539453717754224
4.026999662504219,8889,24.992672413793102,2320,267.7455621301775,169,14003.931034482759,29,552544,0.013396218219725475
4.025415337220816,9089,24.93064263322884,2552,264.2625698324022,179,14170.633333333333,30,580192,0.013030169323258511
4.023664785062961,9212,24.986376021798364,2569,264.5879120879121,182,14323.833333333334,30,586816,0.013104618824299252
4.022839373793695,9326,25.079395817195973,2582,265.35869565217394,184,14454.0,30,592480,0.013100864164191206
4.027512215848736,9414,25.178461538461537,2600,266.55913978494624,186,14602.3,30,598880,0.013111140796152831
4.022650653181627,9492,25.26945189727865,2609,267.9732620320856,187,14717.933333333332,30,603712,0.013171843528039906
4.025052192066806,9580,25.442109285441344,2617,270.81283422459893,187,14854.166666666666,30,609472,0.013229483881129878
4.021236921164405,9653,25.432545731707318,2624,265.60526315789474,190,14509.290322580646,31,613952,0.013269767017617062
4.016745428395315,9734,25.452930056710777,2645,266.625,192,14661.0,31,620320,0.013243164818158348
4.013061224489796,9800,25.553463855421686,2656,268.8385416666667,192,14775.354838709678,31,625152,0.013278370700245734
4.008103727714749,9872,25.59917510311211,2667,269.9481865284974,193,14867.677419354839,31,629216,0.013313393174998689
4.006227400562475,9956,25.60507652108996,2679,269.85714285714283,196,14993.709677419354,31,634624,0.013307092073416737
4.005085759872357,10028,25.709341272794937,2687,272.0408163265306,196,15097.225806451614,31,639104,0.013340551772481501
4.004855812109801,10091,25.708921933085502,2690,266.9246231155779,199,14748.34375,32,643232,0.01336531764588822
4.000985318750616,10149,25.691879866518352,2697,265.9605911330049,203,14850.09375,32,647776,0.013408956182384024
3.9924826710924535,10243,25.802806499261447,2708,268.37931034482756,203,14967.5625,32,652960,0.013397451604998722
3.9878272630663703,10351,25.857563489142436,2717,268.42028985507244,207,15128.09375,32,660032,0.013388744788131457
