Average,CL Appearances,Average,CL Appearances,Average,CL Appearances,Average,CL Appearances,CLs Processed,Compression Ratio
2.741205014152851,4946,36.78787878787879,231,197.5,6,6425.0,1,70504,0.57922954725973
2.7401495251565975,4949,36.862660944206006,233,198.0,6,6459.0,1,70778,0.5790076012320213
2.739446576449202,4951,37.034188034188034,234,198.33333333333334,6,6492.0,1,71018,0.578825086597764
2.7420787083753786,4955,36.775862068965516,232,174.25,8,6531.0,1,71296,0.5786018850987433
2.734772085518354,4958,30.568807339449542,218,122.07142857142857,28,6580.0,1,71636,0.5781311072645039
2.731722054380665,4965,29.027906976744188,215,119.60606060606061,33,6621.0,1,71920,0.5776974416017797
2.7260466988727856,4968,28.34361233480176,227,120.51515151515152,33,6678.0,1,72372,0.5767423865583374
2.723104765734969,4973,27.133333333333333,225,119.21621621621621,37,6712.0,1,72628,0.5763341961777827
2.7214859437751002,4980,27.145374449339208,227,120.08108108108108,37,6761.0,1,72928,0.5760338964458096
2.723246492985972,4990,27.24561403508772,228,121.02702702702703,37,6796.0,1,73240,0.5757099945385036
2.723668402082499,4994,27.390350877192983,228,121.89189189189189,37,6830.0,1,73482,0.5755831360060968
2.7242897158863544,4998,27.62719298245614,228,122.67567567567568,37,6863.0,1,73748,0.5753511959646364
2.7241448289657932,4999,27.694323144104803,229,123.5945945945946,37,6896.0,1,73986,0.5752034168626496
2.723127667830811,5154,27.36328125,256,129.3846153846154,39,7504.0,1,79622,0.5781316721509131
2.7234166182452064,5163,27.49609375,256,130.23076923076923,39,7537.0,1,79878,0.5779063071183554
2.722963822789708,5169,27.296875,256,130.275,40,7574.0,1,80142,0.5776496718324973
2.7243180499129425,5169,27.28957528957529,259,131.15,40,7612.0,1,80466,0.5773618671240026
2.723285024154589,5175,27.21590909090909,264,133.625,40,7699.0,1,80988,0.5762088210599101
2.724483889639205,5183,27.431818181818183,264,134.475,40,7744.0,1,81290,0.5757657768483209
2.726378711916699,5186,27.581132075471697,265,135.3,40,7785.0,1,81592,0.5753872928718502
2.727850539291217,5192,27.69924812030075,266,136.125,40,7824.0,1,81870,0.5749358739465005
2.7279029462738302,5193,27.808988764044944,267,136.95,40,7860.0,1,82142,0.574772954152565
2.7298961138899576,5198,27.721804511278197,266,136.90243902439025,41,7898.0,1,82420,0.5744358165493813
2.729859642376466,5201,27.846441947565545,267,137.70731707317074,41,7945.0,1,82718,0.5741676539568171
2.73142637742369,5209,27.725563909774436,266,137.66666666666666,42,7983.0,1,83018,0.5739719097063287
2.73159509202454,5216,27.295454545454547,264,136.77272727272728,44,8020.0,1,83278,0.5738130118398617
2.7327586206896552,5220,26.96564885496183,262,136.06521739130434,46,8064.0,1,83590,0.5734776887187463
2.850439367311072,5690,26.655797101449274,276,132.4,45,5221.5,2,90666,0.5590739637791454
2.8509294984216065,5702,26.71119133574007,277,133.17777777777778,45,5242.5,2,90972,0.5588422811414502
2.8528486543166727,5722,26.794223826714802,277,133.93333333333334,45,5262.5,2,91288,0.558561913942687
2.8526591107236268,5735,26.855595667870038,277,134.7111111111111,45,5276.0,2,91506,0.5583568290603895
2.8573910022581206,5757,26.747330960854093,281,135.46666666666667,45,5317.5,2,92042,0.5578431585580497
2.8641528925619837,5808,26.82562277580071,281,136.26666666666668,45,5345.5,2,92498,0.5567904170900992
2.8653152379316267,5821,26.92170818505338,281,137.0,45,5371.5,2,92802,0.5565612810068749
2.8645404663923184,5832,26.897526501766784,283,137.7111111111111,45,5394.0,2,93140,0.5565492806527808
2.8627652292950034,5844,26.887323943661972,284,138.33333333333334,45,5408.5,2,93348,0.5564125637399837
2.865959993161224,5849,26.91578947368421,285,139.0222222222222,45,5431.5,2,93632,0.5562094155844156
2.8710059171597635,5915,26.686006825938566,293,140.06666666666666,45,5474.5,2,94436,0.5546931255029861
2.8724481187784714,5927,26.79863481228669,293,140.84444444444443,45,5497.0,2,94720,0.5543813344594595
2.869983136593592,5930,26.636363636363637,297,141.57777777777778,45,5516.0,2,94982,0.5543050262154934
2.8695066509513385,5939,26.59531772575251,299,142.35555555555555,45,5534.0,2,95230,0.5540480940879975
2.871954293396068,5951,26.571428571428573,301,143.0222222222222,45,5553.5,2,95536,0.5537598392229107
2.8715149479341617,5954,26.566225165562916,302,143.75555555555556,45,5569.5,2,95746,0.5537359263050153
2.8718378287820405,5969,26.617161716171616,303,144.53333333333333,45,5596.5,2,96108,0.5535855495900446
2.87257525083612,5980,26.648026315789473,304,145.26666666666668,45,5615.5,2,96422,0.5535562423513306
2.8701041150223103,6051,26.64724919093851,309,145.93333333333334,45,6034.5,2,100064,0.5579129357211385
2.867093806472811,6087,26.552715654952078,313,146.53333333333333,45,6062.0,2,100492,0.5573677506667197
2.997977463160936,6922,26.15432098765432,324,147.59574468085106,47,6225.5,2,108864,0.5534428277483834
3.0001441545336602,6937,26.23148148148148,324,148.10638297872342,47,6249.0,2,109174,0.5532819169399308
2.9994339088593263,7066,26.127659574468087,329,148.72340425531914,47,6299.0,2,110744,0.554124828433143
2.9988721274495984,7093,26.12727272727273,330,149.2340425531915,47,6319.5,2,111018,0.5537120106649371
3.0016899028305875,7101,26.141993957703928,331,149.80851063829786,47,6337.0,2,111300,0.5536118598382749
3.0061919504643964,7106,25.876506024096386,332,149.29166666666666,48,6356.5,2,111574,0.5533726495420079
3.0061702426027206,7131,25.844776119402987,335,149.97916666666666,48,6384.0,2,111956,0.5528421880024295
3.0064371676462356,7146,25.772861356932154,339,150.60416666666666,48,6413.0,2,112350,0.5525055629728527
3.0064308681672025,7153,25.742690058479532,342,151.27083333333334,48,6434.0,2,112652,0.5522671590384547
3.008802570909599,7157,25.79008746355685,343,151.89583333333334,48,6455.0,2,112954,0.552198239991501
3.001948232674645,7186,25.556818181818183,352,152.60416666666666,48,6483.5,2,113420,0.5515782049021336
3.0043103448275863,7192,25.65909090909091,352,153.20833333333334,48,6504.0,2,113708,0.5514739508214022
2.99833171138607,7193,25.484679665738163,359,153.85416666666666,48,6521.5,2,114000,0.5513684210526315
2.99875,7200,25.590529247910865,359,154.45833333333334,48,6537.0,2,114246,0.5512665651313832
3.001526717557252,7205,25.715877437325904,359,155.14583333333334,48,6558.0,2,114548,0.5510964835702064
3.001803551609323,7208,25.780555555555555,360,155.75,48,6576.5,2,114806,0.5510077870494574
3.0030496257277517,7214,25.883656509695292,361,156.41666666666666,48,6600.5,2,115140,0.550833767587285
3.00332502078138,7218,25.691460055096417,363,155.89795918367346,49,6625.0,2,115480,0.5506321440942155
3.0011068068622024,7228,25.70958904109589,365,156.53061224489795,49,6640.5,2,115742,0.550491610651276
3.0033176665745094,7234,25.6510989010989,364,156.04,50,6663.5,2,116056,0.5502860687943751
3.0026224982746723,7245,25.688524590163933,366,156.68,50,6680.5,2,116372,0.5501409273708453
3.008675296061691,7262,25.87431693989071,366,157.32,50,6708.0,2,116818,0.549718365320413
3.0064675932296683,7267,25.904891304347824,368,157.94,50,6725.0,2,117078,0.5496335776149234
3.004675467546755,7272,25.93243243243243,370,158.46,50,6737.0,2,117324,0.5496062186764856
3.004670971287265,7279,25.850948509485097,369,157.94117647058823,51,6756.0,2,117600,0.5495153061224489
3.005217630097487,7283,25.959349593495936,369,158.58823529411765,51,6772.5,2,117850,0.5494357233771744
3.0060348374708545,7291,26.08130081300813,369,159.2549019607843,51,6797.0,2,118168,0.5493111502267958
3.008085514595039,7297,26.21409214092141,369,159.9607843137255,51,6819.0,2,118472,0.5491002093321629
3.0088980150581794,7305,26.319783197831978,369,160.5686274509804,51,6835.0,2,118740,0.5490062321037561
3.008207934336525,7310,26.394594594594594,370,161.2549019607843,51,6855.0,2,119032,0.5489448215605888
3.0073820915926177,7315,26.45822102425876,371,161.8235294117647,51,6872.0,2,119282,0.5488673898827987
3.009427517420413,7319,26.5201072386059,373,162.52941176470588,51,6894.0,2,119628,0.5486424582873575
3.0109215017064845,7325,26.640750670241285,373,163.15686274509804,51,6914.5,2,119916,0.5485006170986357
3.0125289391256977,7343,26.648936170212767,376,163.8235294117647,51,6943.5,2,120334,0.5480662156996361
3.0164134563212155,7372,26.795212765957448,376,164.4313725490196,51,6974.0,2,120790,0.5475949995860585
3.0174442190669373,7395,26.757894736842104,380,165.0392156862745,51,6998.0,2,121216,0.5471307418162619
3.018648648648649,7400,26.878947368421052,380,165.66666666666666,51,7020.5,2,121524,0.5470688917415489
3.020375118067737,7411,26.99736842105263,380,166.3921568627451,51,7045.0,2,121860,0.5468652552108977
3.0188628402047963,7422,27.01832460732984,382,167.01960784313727,51,7065.5,2,122138,0.54661121027035
3.0171066810344827,7424,26.968911917098445,386,167.72549019607843,51,7087.0,2,122450,0.5464516129032257
3.0153514678157824,7426,26.97938144329897,388,168.33333333333334,51,7102.5,2,122690,0.5464178009617735
3.0195049771320956,7434,27.074358974358976,390,169.0,51,7135.0,2,123136,0.5460710109147608
3.018423883808499,7436,27.15089514066496,391,169.58823529411765,51,7151.0,2,123388,0.5460498589814244
3.0181451612903225,7440,27.209183673469386,392,170.2549019607843,51,7168.5,2,123646,0.545953771250182
3.008468880225837,7439,26.905707196029777,403,170.90196078431373,51,7191.5,2,123974,0.545695065094294
3.000269034167339,7434,26.67233009708738,412,171.54901960784315,51,7212.5,2,124252,0.5455445385184947
3.00067186240258,7442,26.82766990291262,412,172.23529411764707,51,7239.0,2,124590,0.5453407175535757
2.999865717738687,7447,26.912832929782084,413,172.92156862745097,51,7260.5,2,124890,0.5452398110337097
2.998523886205046,7452,27.002415458937197,414,173.54901960784315,51,7279.0,2,125156,0.5451037105692096
2.9977205685170287,7458,27.079518072289158,415,174.23529411764707,51,7297.5,2,125448,0.5450226388623174
2.997989815062986,7462,27.212048192771086,415,174.86274509803923,51,7314.5,2,125712,0.5449042255313733
2.9991964644435516,7467,27.33173076923077,416,175.52941176470588,51,7342.0,2,126076,0.5447111266220375
2.9990629183400266,7470,27.257831325301204,415,174.6346153846154,52,7355.5,2,126316,0.5447370087716521
2.9985286249331193,7476,27.387951807228916,415,175.26923076923077,52,7374.0,2,126580,0.5445963027334493
2.998796952279107,7481,27.32125603864734,414,174.54716981132074,53,7392.0,2,126862,0.5445444656398291
2.9993319080705505,7484,27.417874396135264,414,175.18867924528303,53,7409.5,2,127118,0.5445019588099247
2.9981300921597436,7487,27.28674698795181,415,174.53703703703704,54,7432.5,2,127440,0.5444052102950407
2.9967952997730003,7489,27.35251798561151,417,175.24074074074073,54,7455.5,2,127762,0.5442854682926066
2.9958661154820643,7499,27.47242206235012,417,175.90740740740742,54,7475.0,2,128036,0.5441047830297729
2.9949367088607595,7505,27.545454545454547,418,176.57407407407408,54,7494.0,2,128324,0.5440135905987968
2.995338305807139,7508,27.63397129186603,418,177.25925925925927,54,7510.0,2,128574,0.5439824536842597
2.9857371367635297,7502,27.259860788863108,431,177.90740740740742,54,7537.0,2,128966,0.5438410123598467
2.984279243272049,7506,27.368055555555557,432,178.61111111111111,54,7556.0,2,129258,0.5437032910922341
2.9837593184238553,7512,27.46527777777778,432,179.24074074074073,54,7571.5,2,129504,0.5436357178156659
2.9839074344992684,7519,27.26511627906977,430,177.125,56,7591.5,2,129808,0.5434641932700603
2.984181842350126,7523,27.002336448598133,428,175.06896551724137,58,7610.0,2,130058,0.5434267788217564
2.984458023379384,7528,27.130841121495326,428,175.81034482758622,58,7634.5,2,130372,0.5432684932347436
2.9828776214494295,7534,27.193473193473192,429,176.44827586206895,58,7657.0,2,130666,0.5432094041296129
2.975831600831601,7696,27.382488479262673,434,177.08620689655172,58,7701.5,2,133876,0.5483880605933849
2.9753278794961693,7701,27.46896551724138,435,177.67241379310346,58,7722.5,2,134170,0.5482447641052397
2.974964327409521,7709,27.55632183908046,435,178.31034482758622,58,7738.5,2,134420,0.5481327183454843
2.975887995851698,7714,27.648275862068967,435,178.93103448275863,58,7758.0,2,134696,0.5480415157094494
2.975530813050233,7724,27.519450800915333,437,178.28813559322035,59,7783.0,2,135082,0.5477265660857848
2.974133471288153,7732,27.598173515981735,438,178.88135593220338,59,7803.0,2,135366,0.5475673359632405
2.974537934599974,7737,27.707762557077626,438,179.5084745762712,59,7820.5,2,135650,0.5474972355326206
2.973143963847644,7745,27.75854214123007,439,180.11864406779662,59,7839.0,2,135906,0.5473489029181935
2.969161868202175,7815,27.778280542986426,442,180.76271186440678,59,7879.5,2,136576,0.5467285613870665
2.96845466155811,7830,27.923076923076923,442,181.4406779661017,59,7904.5,2,136926,0.5464776594656968
2.9663308251498535,7841,27.959367945823928,443,182.05084745762713,59,7919.5,2,137174,0.5463790514237392
2.9662420382165604,7850,28.054176072234764,443,182.66101694915255,59,7939.0,2,137464,0.5462957574346738
2.966267820773931,7856,28.117117117117118,444,183.27118644067798,59,7960.5,2,137750,0.5461270417422868
2.9654076052397302,7863,28.179372197309416,446,183.89830508474577,59,7981.5,2,138090,0.545962777898472
2.9664761904761905,7875,28.289237668161434,446,184.3728813559322,59,8000.5,2,138400,0.5458309248554913
2.9679178290641643,7886,28.34228187919463,447,185.03389830508473,59,8023.5,2,138750,0.545672072072072
2.9741804834831034,7901,28.2662192393736,447,184.25,60,8056.0,2,139210,0.5452841031535092
2.980533434458349,7911,28.348993288590606,447,184.86666666666667,60,8078.5,2,139572,0.5450376866420199
2.980315457413249,7925,28.421875,448,185.46666666666667,60,8105.0,2,139920,0.5448113207547169
2.981086874290758,7931,28.522321428571427,448,186.08333333333334,60,8125.0,2,140218,0.5447374802093883
2.9812295288485764,7938,28.627232142857142,448,186.68333333333334,60,8145.5,2,140492,0.5445861686074651
2.9797280282044825,7942,28.635555555555555,450,187.35,60,8163.0,2,140768,0.5445129574903387
2.980369950924877,7947,28.72888888888889,450,188.0,60,8183.0,2,141034,0.5443722790249159
2.9797560668929965,7953,28.622222222222224,450,187.21311475409837,61,8201.0,2,141312,0.5442708333333333
2.980143270076662,7957,28.663716814159294,452,187.81967213114754,61,8223.0,2,141648,0.5441375804811928
2.978771511116694,7961,28.66740088105727,454,188.4262295081967,61,8238.5,2,141904,0.5440579546735822
2.979281767955801,7964,28.598233995584987,453,187.61290322580646,62,8255.5,2,142176,0.5440510353364844
2.979420253482244,7969,28.677704194260485,453,188.2258064516129,62,8273.0,2,142430,0.5439865196938847
2.9793103448275864,7975,28.248337028824835,451,184.8153846153846,65,8297.0,2,142752,0.543915321676754
2.9773211377020425,7981,27.918141592920353,452,182.97014925373134,67,8320.5,2,143090,0.5437766440701657
2.9768692173043263,7998,27.83148558758315,451,182.33823529411765,68,8337.5,2,143374,0.5436062326502713
2.982493171095108,8054,27.70353982300885,452,181.91304347826087,69,8374.5,2,144118,0.5431243841851816
2.8962707314734923,10431,27.75764192139738,458,183.66666666666666,69,9343.5,2,151192,0.5086777078152283
2.896333875753805,10447,27.76086956521739,460,184.2753623188406,69,9368.5,2,151552,0.5085515202702703
2.8970166379804936,10458,27.367614879649892,457,181.33333333333334,72,9391.5,2,151870,0.5085072759597024
2.897230181470869,10470,27.39387308533917,457,181.93055555555554,72,9409.0,2,152112,0.5084542968339119
2.8966603053435116,10480,27.381263616557735,459,182.54166666666666,72,9433.5,2,152418,0.5083585928171213
2.895976353928299,10488,27.33188720173536,461,183.13888888888889,72,9452.0,2,152666,0.5083188136192734
2.897484756097561,10496,27.379609544468547,461,183.75,72,9477.0,2,152960,0.5082505230125522
2.8972015990862365,10506,27.393939393939394,462,184.375,72,9498.5,2,153250,0.5082153344208808
2.8965681148398135,10519,27.390928725701944,463,184.94444444444446,72,9516.5,2,153498,0.5081369138360109
2.9001415762151956,10595,27.101293103448278,464,183.4189189189189,74,9559.5,2,154296,0.5074791310208949
2.898945187417593,10618,27.02991452991453,468,184.02702702702703,74,9583.5,2,154636,0.5071264129956802
2.8999153419245602,10631,27.07051282051282,468,184.48648648648648,74,9599.5,2,154894,0.5070887187366844
2.898016730895761,10639,26.980972515856237,473,185.14864864864865,74,9625.5,2,155240,0.5069183200206133
2.898967136150235,10650,27.019027484143763,473,185.74324324324326,74,9644.0,2,155496,0.5068233266450584
2.896933320829035,10663,26.947589098532493,477,186.3783783783784,74,9670.5,2,155836,0.5066800995918787
2.8952987450833487,10678,26.734864300626306,479,185.81333333333333,75,9688.5,2,156110,0.5065338543334827
2.8961160505381374,10685,26.73180873180873,481,186.45333333333335,75,9712.5,2,156430,0.5064118135907434
2.8970258136924802,10692,26.79002079002079,481,187.05333333333334,75,9735.0,2,156738,0.5064374944174355
2.8971220332648104,10702,26.796680497925312,482,187.62666666666667,75,9751.5,2,156992,0.5063697513249084
3.0425647037604833,11089,25.919291338582678,508,186.53846153846155,78,9883.0,2,164794,0.5071301139604597
3.0444524430846758,11113,25.91764705882353,510,187.28205128205127,78,9912.5,2,165502,0.5076554966103128
3.0434431379588904,11141,25.90253411306043,513,187.82051282051282,78,9939.5,2,165906,0.5074078092413776
3.0438172043010754,11160,25.89902912621359,515,188.5,78,9959.5,2,166228,0.5071287629039632
3.0434860415175375,11176,25.76356589147287,516,187.9493670886076,79,9981.5,2,166552,0.5069467793842164
3.0439481911567663,11195,25.77369439071567,517,188.58227848101265,79,10008.5,2,166904,0.5068003163495183
3.0448094260465948,11203,25.806576402321085,517,189.16455696202533,79,10026.0,2,167154,0.5067482680641804
3.046018014804245,11213,25.847195357833655,517,189.79746835443038,79,10049.5,2,167450,0.5066527321588534
3.0466939939404742,11222,25.88394584139265,517,190.41772151898735,79,10070.0,2,167734,0.5066295443976773
3.0466441160761972,11234,25.884169884169886,518,191.0506329113924,79,10087.5,2,167992,0.5065122148673746
3.0462715785727,11238,25.86346153846154,520,191.67088607594937,79,10104.0,2,168258,0.5065138061786066
3.044738948679178,11243,25.806883365200765,523,192.27848101265823,79,10120.5,2,168508,0.5064922733638759
3.045329304061861,11251,25.704980842911876,522,191.725,80,10137.0,2,168766,0.506458646883851
3.044860975393089,11257,25.7151051625239,523,192.35,80,10153.5,2,169024,0.5064606209769027
3.0347555555555554,11250,25.246777163904234,543,192.925,80,10187.5,2,169472,0.5063550320996979
3.036849582667377,11262,25.290441176470587,544,193.575,80,10207.5,2,169838,0.506235353689987
3.0383250532292405,11272,25.27787934186472,547,194.125,80,10233.0,2,170200,0.5060458284371327
3.0364264823185323,11283,25.22504537205082,551,194.8,80,10258.0,2,170558,0.5059803703139107
3.0371911803772247,11293,25.301270417422867,551,195.4375,80,10280.0,2,170904,0.5059507091700604
3.0376006369990267,11303,25.337568058076226,551,196.0625,80,10298.0,2,171164,0.5058774041270361
3.037397223941296,11311,25.36231884057971,552,196.7,80,10318.5,2,171454,0.5058208032475182
3.0377308473977203,11317,25.40036231884058,552,197.2,80,10333.5,2,171690,0.5058419243986254
3.0385022960084775,11324,25.471014492753625,552,197.8125,80,10351.0,2,171998,0.5058372771776416
