Average,CL Appearances,Average,CL Appearances,Average,CL Appearances,Average,CL Appearances,CLs Processed
2to10 Buffer,2to10 Buffer,11to100 Buffer,11to100 Buffer,101to1000 Buffer,101to1000 Buffer,1001+ Buffer,1001+ Buffer,
2.790046407425188,6249,23.295698924731184,186,205.0,6,2078.0,1,104804
2.790281329923274,6256,23.317204301075268,186,205.66666666666666,6,2079.0,1,104962
2.790129372304744,6261,23.333333333333332,186,206.0,6,2084.0,1,105117
2.7901707355991703,6267,23.381720430107528,186,206.66666666666666,6,2086.0,1,105268
2.8805790108564535,6632,23.074468085106382,188,196.57142857142858,7,2156.0,1,109428
2.8814401928291655,6638,23.132978723404257,188,197.14285714285714,7,2160.0,1,109624
2.881192591477187,6641,23.170212765957448,188,197.42857142857142,7,2163.0,1,109750
2.881396748946418,6644,23.18617021276596,188,198.0,7,2165.0,1,109876
2.880390683696469,6655,23.21276595744681,188,198.28571428571428,7,2169.0,1,110019
2.879574085182963,6668,23.25,188,198.85714285714286,7,2174.0,1,110176
2.879682349415643,6674,23.340425531914892,188,199.14285714285714,7,2179.0,1,110370
2.8797544174902665,6678,23.356382978723403,188,199.71428571428572,7,2181.0,1,110509
2.879808411914384,6681,23.372340425531913,188,200.0,7,2185.0,1,110634
2.879994014664073,6683,23.388297872340427,188,200.57142857142858,7,2188.0,1,110760
2.881077038145101,6685,23.409574468085108,188,200.85714285714286,7,2192.0,1,110881
2.881895649573927,6689,23.45212765957447,188,201.42857142857142,7,2195.0,1,111027
2.882098027495517,6692,23.46808510638298,188,201.71428571428572,7,2199.0,1,111151
2.88319641523525,6695,23.48936170212766,188,202.28571428571428,7,2202.0,1,111289
2.883977900552486,6697,23.52127659574468,188,202.57142857142858,7,2205.0,1,111419
2.8855052992984027,6699,23.53191489361702,188,203.14285714285714,7,2208.0,1,111545
2.885590692124105,6704,23.590425531914892,188,203.42857142857142,7,2212.0,1,111723
2.8858250111790134,6709,23.632978723404257,188,204.0,7,2214.0,1,111861
2.885893043348726,6713,23.643617021276597,188,204.28571428571428,7,2219.0,1,112003
2.8874497543546225,6717,23.659574468085108,188,204.28571428571428,7,2220.0,1,112135
2.886590266408692,6719,23.603174603174605,189,204.85714285714286,7,2222.0,1,112253
2.8867251375055747,6727,23.61904761904762,189,205.14285714285714,7,2226.0,1,112426
2.8869074156635457,6729,23.650793650793652,189,205.71428571428572,7,2228.0,1,112546
2.888129549844005,6731,23.6984126984127,189,206.0,7,2232.0,1,112689
2.8874034462269758,6732,23.647368421052633,190,206.57142857142858,7,2234.0,1,112811
2.8884929472902745,6735,23.66315789473684,190,206.85714285714286,7,2239.0,1,112935
2.8883941822499257,6738,23.701570680628272,191,207.42857142857142,7,2242.0,1,113125
2.889218448761679,6743,23.722513089005236,191,207.71428571428572,7,2246.0,1,113273
2.889267714201008,6746,23.74869109947644,191,208.28571428571428,7,2250.0,1,113405
2.8895969176052163,6748,23.76439790575916,191,208.57142857142858,7,2254.0,1,113533
2.8903703703703703,6750,23.81151832460733,191,209.14285714285714,7,2256.0,1,113659
2.890583358010068,6754,23.82198952879581,191,209.42857142857142,7,2261.0,1,113792
2.890500147972773,6758,23.853403141361255,191,210.0,7,2263.0,1,113930
2.8905325443786984,6760,23.87434554973822,191,210.28571428571428,7,2266.0,1,114052
2.890597279716144,6764,23.084656084656086,189,186.44444444444446,9,2268.0,1,114179
2.892107596807567,6766,23.1005291005291,189,186.66666666666666,9,2273.0,1,114306
2.893205317577548,6770,23.206349206349206,189,187.11111111111111,9,2276.0,1,114499
2.8946125461254613,6775,22.39572192513369,187,171.63636363636363,11,2280.0,1,114654
2.893742621015348,6776,22.345744680851062,188,172.1818181818182,11,2281.0,1,114795
2.8942165830628506,6778,22.367021276595743,188,172.54545454545453,11,2285.0,1,114931
2.8942477876106194,6780,22.377659574468087,188,172.9090909090909,11,2287.0,1,115043
2.893704850361197,6783,22.333333333333332,189,173.0909090909091,11,2293.0,1,115218
2.892557111274871,6785,22.289473684210527,190,173.45454545454547,11,2295.0,1,115334
2.89247311827957,6789,22.277486910994764,191,173.8181818181818,11,2302.0,1,115526
2.893977322927404,6791,22.239583333333332,192,174.1818181818182,11,2307.0,1,115730
2.8947600824256696,6794,22.212435233160623,193,174.54545454545453,11,2311.0,1,115906
2.8849948461198647,6791,21.72772277227723,202,175.0909090909091,11,2314.0,1,116068
2.8807244882933296,6791,21.57766990291262,206,175.27272727272728,11,2318.0,1,116258
2.880612395112616,6793,21.62135922330097,206,175.27272727272728,11,2320.0,1,116379
2.8806475349521707,6795,21.635922330097088,206,175.63636363636363,11,2324.0,1,116505
2.8805531038540746,6798,21.679611650485437,206,176.0,11,2329.0,1,116630
2.880658436213992,6804,21.694174757281555,206,176.54545454545453,11,2332.0,1,116782
2.880546576550103,6806,21.71359223300971,206,176.72727272727272,11,2336.0,1,116900
2.8793888644042895,6807,21.681159420289855,207,177.0909090909091,11,2339.0,1,117031
2.87903699354081,6812,21.70048309178744,207,177.27272727272728,11,2343.0,1,117161
2.8788323309373625,6817,21.743961352657006,207,177.63636363636363,11,2346.0,1,117289
2.878552593026663,6826,21.753623188405797,207,178.0,11,2350.0,1,117478
2.8784950958864,6831,21.835748792270532,207,178.54545454545453,11,2351.0,1,117685
2.8788410886742755,6834,21.855072463768117,207,178.9090909090909,11,2355.0,1,117822
2.8786017259031738,6837,21.903381642512077,207,179.45454545454547,11,2358.0,1,117960
2.87733918128655,6840,21.89423076923077,208,179.8181818181818,11,2362.0,1,118086
2.877610632393749,6847,21.908653846153847,208,180.36363636363637,11,2364.0,1,118260
2.877500365016791,6849,21.932692307692307,208,180.72727272727272,11,2369.0,1,118379
2.8779740183914755,6851,21.947115384615383,208,181.27272727272728,11,2371.0,1,118508
2.87832920972202,6871,21.95673076923077,208,181.63636363636363,11,2374.0,1,119009
2.8786556089044084,6873,22.004807692307693,208,182.1818181818182,11,2377.0,1,119141
2.8788142981691367,6882,22.01923076923077,208,182.54545454545453,11,2381.0,1,119308
2.8799012489108335,6886,22.096153846153847,208,182.9090909090909,11,2385.0,1,119485
2.8799535491363044,6889,22.115384615384617,208,183.27272727272728,11,2389.0,1,119613
2.879878137240679,6893,22.129807692307693,208,183.8181818181818,11,2391.0,1,119740
2.8805104408352666,6896,22.173076923076923,208,184.0,11,2396.0,1,119875
2.880852297434411,6899,22.221153846153847,208,184.54545454545453,11,2399.0,1,120023
2.8811766410665123,6901,22.278846153846153,208,184.72727272727272,11,2403.0,1,120160
2.8812110676517455,6903,22.33173076923077,208,185.27272727272728,11,2404.0,1,120291
2.8811006517016655,6905,22.384615384615383,208,185.63636363636363,11,2409.0,1,120423
2.881424641667873,6907,22.427884615384617,208,186.0,11,2412.0,1,120551
2.8816550925925926,6912,22.442307692307693,208,186.36363636363637,11,2416.0,1,120706
2.882591093117409,6916,22.552884615384617,208,186.36363636363637,11,2419.0,1,120892
2.8823699421965316,6920,22.60576923076923,208,186.72727272727272,11,2422.0,1,121030
2.8831262640855244,6922,22.629807692307693,208,186.9090909090909,11,2427.0,1,121171
2.8834488734835357,6924,22.639423076923077,208,187.27272727272728,11,2430.0,1,121287
2.8838383838383836,6930,22.66346153846154,208,187.45454545454547,11,2435.0,1,121472
2.883727639930756,6932,22.716346153846153,208,188.0,11,2436.0,1,121597
2.884049610614364,6934,22.76923076923077,208,188.1818181818182,11,2440.0,1,121729
2.884083044982699,6936,22.783653846153847,208,188.72727272727272,11,2442.0,1,121850
2.884404727587201,6938,22.798076923076923,208,188.9090909090909,11,2447.0,1,121970
2.8845212383009358,6945,22.817307692307693,208,189.45454545454547,11,2449.0,1,122133
2.882757632220152,6977,22.91346153846154,208,189.63636363636363,11,2454.0,1,122483
2.8827912308353634,6979,22.966346153846153,208,190.1818181818182,11,2458.0,1,122622
2.882984818103695,6982,22.985576923076923,208,190.54545454545453,11,2462.0,1,122756
2.8828919112383677,6985,23.0,208,191.0909090909091,11,2465.0,1,122875
2.882832618025751,6990,23.014423076923077,208,191.45454545454547,11,2470.0,1,123030
2.8827231121281462,6992,23.067307692307693,208,192.0,11,2472.0,1,123157
2.883218982275586,6996,23.08173076923077,208,192.36363636363637,11,2484.0,1,123362
2.885049264600885,7003,23.10576923076923,208,192.72727272727272,11,2486.0,1,123550
2.8870806566738043,7005,23.129807692307693,208,193.0909090909091,11,2491.0,1,123724
2.8864803194523674,7012,23.182692307692307,208,193.45454545454547,11,2493.0,1,123885
2.886259977194983,7016,23.23076923076923,208,193.63636363636363,11,2498.0,1,124038
2.8865773724707893,7018,23.346153846153847,208,194.0,11,2500.0,1,124203
2.8867843919111364,7022,23.39423076923077,208,194.36363636363637,11,2505.0,1,124347
3.2123411978221417,7163,23.37440758293839,211,194.9090909090909,11,2531.0,1,127929
3.2138970280452073,7167,23.412322274881518,211,195.27272727272728,11,2535.0,1,128115
3.2136382652349744,7171,23.421800947867297,211,195.8181818181818,11,2538.0,1,128241
3.211310767516367,7179,23.338028169014084,213,196.0,11,2541.0,1,128399
3.2105775922059845,7185,23.380281690140844,213,196.36363636363637,11,2543.0,1,128543
3.21242875017378,7193,23.399061032863848,213,196.54545454545453,11,2551.0,1,128699
3.210774784782005,7202,23.364485981308412,214,196.9090909090909,11,2552.0,1,128866
3.2106285555709726,7207,23.369158878504674,214,196.9090909090909,11,2554.0,1,128987
3.2100665557404326,7212,23.406542056074766,214,197.0909090909091,11,2559.0,1,129139
3.2103658536585367,7216,23.44392523364486,214,197.45454545454547,11,2561.0,1,129280
3.216724257083621,7235,23.490654205607477,214,197.8181818181818,11,2566.0,1,129657
3.2167127071823205,7240,23.509345794392523,214,198.36363636363637,11,2568.0,1,129806
3.216484881954991,7243,23.52803738317757,214,198.72727272727272,11,2573.0,1,129935
3.2147290028961524,7251,23.50232558139535,215,199.27272727272728,11,2574.0,1,130077
3.211222942230801,7253,23.38532110091743,218,199.63636363636363,11,2578.0,1,130223
3.2079944865609926,7255,23.226244343891402,221,200.0,11,2582.0,1,130350
3.2060889929742387,7259,23.14798206278027,223,200.1818181818182,11,2585.0,1,130517
3.2063885446785076,7263,23.15695067264574,223,200.72727272727272,11,2588.0,1,130661
3.2059713813979087,7268,23.18834080717489,223,200.9090909090909,11,2592.0,1,130808
3.206375377851058,7278,23.233183856502244,223,201.27272727272728,11,2596.0,1,130998
3.279268613522757,7602,23.162280701754387,228,206.0,11,2675.0,1,135120
3.2797423425792034,7607,23.20614035087719,228,206.36363636363637,11,2677.0,1,135318
3.279500657030223,7610,23.214912280701753,228,206.72727272727272,11,2681.0,1,135443
3.2788713910761156,7620,23.223684210526315,228,207.0909090909091,11,2683.0,1,135578
3.2784992784992784,7623,23.24122807017544,228,207.27272727272728,11,2687.0,1,135719
3.276439790575916,7640,23.267543859649123,228,207.8181818181818,11,2691.0,1,135890
3.2767098208447756,7647,23.285087719298247,228,208.1818181818182,11,2694.0,1,136059
3.27639832723471,7652,23.289473684210527,228,208.72727272727272,11,2697.0,1,136200
3.2773713091194145,7654,23.359649122807017,228,208.9090909090909,11,2701.0,1,136371
3.2786628362496737,7658,23.394736842105264,228,209.27272727272728,11,2704.0,1,136533
3.2776399947787493,7661,23.00877192982456,228,200.41666666666666,12,2710.0,1,136665
3.2775313152400836,7664,23.026315789473685,228,200.75,12,2712.0,1,136810
3.278857440980827,7667,23.030701754385966,228,201.08333333333334,12,2717.0,1,136947
3.2783209490288097,7671,23.04385964912281,228,201.41666666666666,12,2718.0,1,137066
3.2783787306138406,7673,23.05701754385965,228,201.66666666666666,12,2722.0,1,137204
3.2794788273615634,7675,23.083333333333332,228,202.16666666666666,12,2726.0,1,137342
3.2793543348086436,7682,23.096491228070175,228,202.33333333333334,12,2727.0,1,137512
3.279078844652615,7686,23.105263157894736,228,202.5,12,2732.0,1,137649
3.279453836150845,7690,23.117903930131003,229,202.83333333333334,12,2734.0,1,137825
3.2802547770700636,7693,23.14410480349345,229,203.08333333333334,12,2737.0,1,137973
3.2813149688149688,7696,23.157205240174672,229,203.41666666666666,12,2741.0,1,138115
3.281521880275289,7701,23.16593886462882,229,203.58333333333334,12,2746.0,1,138289
3.2817084252888487,7703,23.17467248908297,229,203.91666666666666,12,2748.0,1,138416
3.281245944192083,7705,23.09090909090909,231,204.25,12,2760.0,1,138632
3.2804466372370813,7702,22.51914893617021,235,196.76923076923077,13,2761.0,1,138860
3.282061266874351,7704,22.536170212765956,235,196.92307692307693,13,2766.0,1,138998
3.2828426922578133,7711,22.557446808510637,235,197.3846153846154,13,2769.0,1,139178
3.282659409020218,7716,22.557446808510637,235,197.53846153846155,13,2773.0,1,139311
3.2836420152829944,7721,22.561702127659576,235,197.92307692307693,13,2775.0,1,139448
3.28336569579288,7725,22.608510638297872,235,198.23076923076923,13,2779.0,1,139614
3.2842541079052916,7729,22.629787234042553,235,198.69230769230768,13,2783.0,1,139760
3.2844950213371265,7733,22.642553191489363,235,199.0,13,2786.0,1,139908
3.2819087029613345,7733,22.50420168067227,238,199.3846153846154,13,2788.0,1,140042
3.281209614887568,7738,22.51260504201681,238,199.69230769230768,13,2793.0,1,140173
3.2804909560723514,7740,22.476987447698743,239,200.15384615384616,13,2796.0,1,140317
3.2814154720392614,7743,22.485355648535563,239,200.30769230769232,13,2802.0,1,140450
3.2804594734124937,7748,22.441666666666666,240,200.69230769230768,13,2805.0,1,140632
3.2790607663527287,7751,22.04564315352697,241,193.71428571428572,14,2809.0,1,140781
3.2730089066735513,7747,21.42914979757085,247,187.93333333333334,15,2812.0,1,140927
3.272774193548387,7750,21.489878542510123,247,188.13333333333333,15,2816.0,1,141095
3.27184841453983,7758,21.497975708502025,247,188.46666666666667,15,2820.0,1,141230
3.2719659881473846,7762,21.506072874493928,247,188.66666666666666,15,2824.0,1,141411
3.2722122070563997,7766,21.534412955465587,247,189.13333333333333,15,2826.0,1,141543
3.267893923789907,7768,21.406374501992033,251,189.33333333333334,15,2830.0,1,141679
3.267335649041554,7773,21.426294820717132,251,189.8,15,2832.0,1,141821
3.266940979812267,7777,21.438247011952193,251,190.13333333333333,15,2837.0,1,141948
3.2656470890631026,7781,21.408730158730158,252,190.13333333333333,15,2839.0,1,142100
3.2647663071391886,7788,21.41269841269841,252,190.6,15,2841.0,1,142236
3.2640831515462594,7793,21.428571428571427,252,190.93333333333334,15,2846.0,1,142366
3.258503401360544,7791,21.24031007751938,258,191.4,15,2848.0,1,142545
3.2573444515715204,7795,21.212355212355213,259,191.53333333333333,15,2853.0,1,142679
3.2565055762081783,7801,21.254826254826256,259,191.8,15,2855.0,1,142831
3.2561506919528447,7804,21.26254826254826,259,192.13333333333333,15,2859.0,1,142955
3.255924170616114,7807,21.27799227799228,259,192.6,15,2861.0,1,143079
3.255665087696838,7811,21.28957528957529,259,192.93333333333334,15,2865.0,1,143221
3.2552783109404992,7815,21.33976833976834,259,193.33333333333334,15,2868.0,1,143359
3.2546663257478907,7822,21.393822393822393,259,193.53333333333333,15,2873.0,1,143547
3.2543433827286665,7828,21.409266409266408,259,193.86666666666667,15,2875.0,1,143687
3.2539581205311543,7832,21.416988416988417,259,194.2,15,2880.0,1,143819
3.2541161455009573,7835,21.45173745173745,259,194.53333333333333,15,2882.0,1,143985
3.2536989795918365,7840,21.46718146718147,259,194.86666666666667,15,2888.0,1,144123
3.253090353001147,7847,21.52895752895753,259,195.2,15,2890.0,1,144310
3.252738853503185,7850,21.575289575289574,259,195.4,15,2894.0,1,144440
3.252387622564625,7853,21.62162162162162,259,195.73333333333332,15,2895.0,1,144569
3.252418533604888,7856,21.679536679536678,259,196.06666666666666,15,2900.0,1,144728
3.2520035618878005,7861,21.69111969111969,259,196.46666666666667,15,2903.0,1,144864
3.250825921219822,7870,21.714285714285715,259,196.66666666666666,15,2907.0,1,145016
3.2509525019050036,7874,21.72200772200772,259,197.0,15,2909.0,1,145152
3.2504124888945296,7879,21.768339768339768,259,197.33333333333334,15,2914.0,1,145291
3.249587824984147,7885,21.833976833976834,259,197.8,15,2917.0,1,145466
3.2484787018255576,7888,21.803846153846155,260,198.13333333333333,15,2922.0,1,145602
3.2480679082731534,7893,21.857692307692307,260,198.6,15,2925.0,1,145761
3.248195517285045,7897,21.907692307692308,260,198.93333333333334,15,2934.0,1,145942
3.247816732059233,7901,21.926923076923078,260,199.26666666666668,15,2940.0,1,146104
3.2513281052365293,7906,21.965384615384615,260,199.6,15,2945.0,1,146339
3.2511380880121394,7908,22.015384615384615,260,199.73333333333332,15,2947.0,1,146465
3.2501894417782267,7918,22.034615384615385,260,200.2,15,2950.0,1,146670
3.249495204442201,7924,22.08076923076923,260,200.53333333333333,15,2954.0,1,146822
3.2492431886982844,7928,22.096153846153847,260,200.8,15,2957.0,1,146960
3.248707928904576,7933,22.134615384615383,260,201.13333333333333,15,2963.0,1,147136
3.2478288231592196,7945,22.196153846153845,260,201.46666666666667,15,2970.0,1,147324
3.2469508361624544,7953,22.21153846153846,260,201.8,15,2974.0,1,147510
3.2467010179715974,7957,22.21923076923077,260,202.26666666666668,15,2976.0,1,147633
3.246294900778699,7962,22.265384615384615,260,202.6,15,2981.0,1,147789
3.24601481109577,7967,22.323076923076922,260,202.93333333333334,15,2982.0,1,147936
3.2450746643242563,7969,22.32183908045977,261,203.13333333333333,15,2987.0,1,148071
3.243984962406015,7980,22.367816091954023,261,203.6,15,2989.0,1,148245
3.2435817157169695,7985,22.406130268199234,261,203.8,15,2994.0,1,148390
3.2434597571661032,7989,22.413793103448278,261,204.06666666666666,15,2998.0,1,148526
3.2430572929697274,7994,22.46360153256705,261,204.26666666666668,15,3000.0,1,148668
3.2434662998624484,7997,22.49425287356322,261,204.66666666666666,15,3003.0,1,148829
3.2429089091590653,8003,22.544061302681992,261,205.0,15,3006.0,1,148980
3.2401094799701418,8038,22.551724137931036,261,205.46666666666667,15,3009.0,1,149276
3.2398955353811716,8041,22.60153256704981,261,205.8,15,3012.0,1,149416
3.2409040109276046,8053,22.662835249042146,261,206.13333333333333,15,3016.0,1,149724
3.241250930752048,8058,22.666666666666668,261,206.26666666666668,15,3021.0,1,149868
3.2406695598264106,8065,22.708812260536398,261,206.6,15,3024.0,1,150033
3.240922047341678,8069,22.71647509578544,261,206.93333333333334,15,3029.0,1,150176
